"","time","provname","city","citypop","deathpop","curepop"
"261","2020-02-18 02:31:00","云南","保山",9,0,2
"262","2020-02-18 02:31:00","云南","红河州",8,0,3
"263","2020-02-18 02:31:00","云南","丽江",7,0,5
"264","2020-02-18 02:31:00","云南","德宏州",5,0,2
"265","2020-02-18 02:31:00","云南","楚雄州",4,0,1
"266","2020-02-18 02:31:00","云南","普洱",4,0,1
"267","2020-02-18 02:31:00","云南","文山州",2,0,0
"268","2020-02-18 02:31:00","云南","临沧",1,0,1
"269","2020-02-18 02:31:00","山西","太原",19,0,6
"270","2020-02-18 02:31:00","山西","大同",12,0,4
"271","2020-02-18 02:31:00","山西","阳泉",4,0,1
"272","2020-02-18 02:31:00","山西","长治",8,0,1
"273","2020-02-18 02:31:00","山西","晋城",9,0,2
"274","2020-02-18 02:31:00","山西","朔州",7,0,2
"275","2020-02-18 02:31:00","山西","晋中",36,0,13
"276","2020-02-18 02:31:00","山西","忻州",7,0,1
"277","2020-02-18 02:31:00","山西","运城",19,0,13
"278","2020-02-18 02:31:00","山西","临汾",2,0,1
"279","2020-02-18 02:31:00","山西","吕梁",6,0,6
"280","2020-02-18 02:31:00","甘肃","兰州",36,2,20
"281","2020-02-18 02:31:00","甘肃","天水",12,0,11
"282","2020-02-18 02:31:00","甘肃","定西",9,0,8
"283","2020-02-18 02:31:00","甘肃","平凉",9,0,1
"284","2020-02-18 02:31:00","甘肃","甘南州",8,0,4
"285","2020-02-18 02:31:00","甘肃","白银",4,0,1
"286","2020-02-18 02:31:00","甘肃","陇南",4,0,3
"287","2020-02-18 02:31:00","甘肃","庆阳",3,0,2
"288","2020-02-18 02:31:00","甘肃","临夏州",3,0,3
"289","2020-02-18 02:31:00","甘肃","张掖",2,0,2
"290","2020-02-18 02:31:00","甘肃","金昌",1,0,1
"291","2020-02-18 02:31:00","内蒙古","鄂尔多斯",11,0,3
"292","2020-02-18 02:31:00","内蒙古","包头",11,0,0
"293","2020-02-18 02:31:00","内蒙古","巴彦淖尔",8,0,0
"294","2020-02-18 02:31:00","内蒙古","呼和浩特",7,0,0
"295","2020-02-18 02:31:00","内蒙古","赤峰",9,0,2
"296","2020-02-18 02:31:00","内蒙古","锡林郭勒",8,0,1
"297","2020-02-18 02:31:00","内蒙古","通辽",6,0,0
"298","2020-02-18 02:31:00","内蒙古","呼伦贝尔",6,0,1
"299","2020-02-18 02:31:00","内蒙古","乌兰察布",3,0,1
"300","2020-02-18 02:31:00","内蒙古","乌海",2,0,0
"301","2020-02-18 02:31:00","内蒙古","兴安盟",1,0,0
"302","2020-02-18 02:31:00","贵州","贵阳",36,0,11
"303","2020-02-18 02:31:00","贵州","遵义",32,0,10
"304","2020-02-18 02:31:00","贵州","六盘水",10,1,3
"305","2020-02-18 02:31:00","贵州","安顺",4,0,1
"306","2020-02-18 02:31:00","贵州","毕节",23,0,9
"307","2020-02-18 02:31:00","贵州","铜仁",10,0,9
"308","2020-02-18 02:31:00","贵州","黔东南州",10,0,4
"309","2020-02-18 02:31:00","贵州","黔南州",17,0,6
"310","2020-02-18 02:31:00","贵州","黔西南州",4,0,4
"311","2020-02-18 02:31:00","西藏","拉萨",1,0,1
"312","2020-02-18 02:31:00","青海","西宁",15,0,11
"313","2020-02-18 02:31:00","青海","海北州",3,0,2
"314","2020-02-18 02:31:00","新疆","乌鲁木齐",23,0,4
"315","2020-02-18 02:31:00","新疆","伊犁州",18,0,4
"316","2020-02-18 02:31:00","新疆","吐鲁番",3,0,1
"317","2020-02-18 02:31:00","新疆","阿克苏",1,0,1
"318","2020-02-18 02:31:00","新疆","昌吉",4,0,0
"319","2020-02-18 02:31:00","新疆","巴州",3,0,0
"320","2020-02-18 02:31:00","新疆","第七师",1,0,1
"321","2020-02-18 02:31:00","新疆","石河子",3,1,1
